artifact_path,artifact_type,risk_category,reason,recommended_action
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_spatial_pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_state4_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_spatial_pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_state9_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_spatial_pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_state9_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_libero10_kitchen_scene3_turn_on_the_stove_and_put_the_moka_pot_on_it_state8_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_libero10_kitchen_scene3_turn_on_the_stove_and_put_the_moka_pot_on_it_state8_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_libero10_living_room_scene6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state3_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_libero10_living_room_scene6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state3_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/canary_slot26_canary_official_assets_slot26_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state0_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/canary_slot26_canary_official_assets_slot26_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state0_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state8_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state8_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state4_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state4_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_goal_open_the_middle_drawer_of_the_cabinet_state0_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_goal_open_the_middle_drawer_of_the_cabinet_state0_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_spatial_pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_state3_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_spatial_pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_state3_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state7_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state7_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_libero10_living_room_scene2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state2_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_libero10_living_room_scene2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_state2_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state2_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state2_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_spatial_pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_state5_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_spatial_pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_state5_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_spatial_pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_state8_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_spatial_pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_state8_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_state5_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_state5_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_goal_open_the_middle_drawer_of_the_cabinet_state2_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_goal_open_the_middle_drawer_of_the_cabinet_state2_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_state4_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_state4_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_object_pick_up_the_ketchup_and_place_it_in_the_basket_state8_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot01_table1_object_pick_up_the_ketchup_and_place_it_in_the_basket_state8_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state5_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot45_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state5_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state5_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state5_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_goal_open_the_top_drawer_and_put_the_bowl_inside_state6_seed1_clean.log,log,center_crop_missing,Artifact appears official-aligned but center_crop is missing/false.,Treat as non-official-aligned unless separately proven.
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/logs/slot26_table1_goal_open_the_top_drawer_and_put_the_bowl_inside_state6_seed1_clean.log,log,unknown_state_id,State-level-looking artifact has unknown state_id.,Do not use for state-level claims.
